Codigo de caso,Cantidad de gimnasios,Cantidad de paradas,Capacidad de la mochila,Tiempo,Distancia del camino,Ejercicio
8, 8, 3, 4, 150809, 78.8739, 1
8, 8, 3, 4, 150119, 78.8739, 1
8, 8, 3, 4, 150964, 78.8739, 1
8, 8, 3, 4, 8, 123.239, 2
8, 8, 3, 4, 8, 123.239, 2
8, 8, 3, 4, 8, 123.239, 2
8, 8, 3, 4, 8, 123.239, 2
8, 8, 3, 4, 8, 123.239, 2
8, 8, 3, 4, 16, 123.239, 3
8, 8, 3, 4, 20, 123.239, 3
8, 8, 3, 4, 17, 123.239, 3
8, 8, 3, 4, 17, 123.239, 3
8, 8, 3, 4, 18, 123.239, 3
8, 8, 3, 4, 2357, 102.665, 4
8, 8, 3, 4, 2303, 102.665, 4
8, 8, 3, 4, 2377, 102.665, 4
8, 8, 3, 4, 2288, 102.665, 4
8, 8, 3, 4, 2290, 102.665, 4
8, 8, 3, 4, 150034, 68.9063, 1
8, 8, 3, 4, 149758, 68.9063, 1
8, 8, 3, 4, 152639, 68.9063, 1
8, 8, 3, 4, 149866, 68.9063, 1
8, 8, 3, 4, 149634, 68.9063, 1
8, 8, 3, 4, 8, 127.84, 2
8, 8, 3, 4, 9, 127.84, 2
8, 8, 3, 4, 9, 127.84, 2
8, 8, 3, 4, 9, 127.84, 2
8, 8, 3, 4, 8, 127.84, 2
8, 8, 3, 4, 16, 127.84, 3
8, 8, 3, 4, 33, 127.84, 3
8, 8, 3, 4, 23, 127.84, 3
8, 8, 3, 4, 25, 127.84, 3
8, 8, 3, 4, 34, 127.84, 3
8, 8, 3, 4, 2534, 107.623, 4
8, 8, 3, 4, 2133, 107.623, 4
8, 8, 3, 4, 2156, 107.623, 4
8, 8, 3, 4, 2151, 107.623, 4
8, 8, 3, 4, 2594, 107.623, 4
8, 8, 3, 4, 151704, 94.5585, 1
8, 8, 3, 4, 150713, 94.5585, 1
8, 8, 3, 4, 149980, 94.5585, 1
8, 8, 3, 4, 150801, 94.5585, 1
8, 8, 3, 4, 150117, 94.5585, 1
8, 8, 3, 4, 9, 140.091, 2
8, 8, 3, 4, 8, 140.091, 2
8, 8, 3, 4, 9, 140.091, 2
8, 8, 3, 4, 9, 140.091, 2
8, 8, 3, 4, 9, 140.091, 2
8, 8, 3, 4, 15, 140.091, 3
8, 8, 3, 4, 16, 140.091, 3
8, 8, 3, 4, 15, 140.091, 3
8, 8, 3, 4, 14, 140.091, 3
8, 8, 3, 4, 14, 140.091, 3
8, 8, 3, 4, 1865, 125.483, 4
8, 8, 3, 4, 2401, 125.483, 4
8, 8, 3, 4, 2416, 125.483, 4
8, 8, 3, 4, 3408, 125.483, 4
8, 8, 3, 4, 3415, 125.483, 4
8, 8, 3, 4, 155275, 87.3023, 1
8, 8, 3, 4, 149661, 87.3023, 1
8, 8, 3, 4, 149812, 87.3023, 1
8, 8, 3, 4, 149688, 87.3023, 1
8, 8, 3, 4, 150430, 87.3023, 1
8, 8, 3, 4, 9, 154.511, 2
8, 8, 3, 4, 9, 154.511, 2
8, 8, 3, 4, 9, 154.511, 2
8, 8, 3, 4, 8, 154.511, 2
8, 8, 3, 4, 8, 154.511, 2
8, 8, 3, 4, 22, 154.511, 3
8, 8, 3, 4, 29, 154.511, 3
8, 8, 3, 4, 22, 154.511, 3
8, 8, 3, 4, 22, 154.511, 3
8, 8, 3, 4, 21, 154.511, 3
8, 8, 3, 4, 4293, 133.598, 4
8, 8, 3, 4, 4742, 133.598, 4
8, 8, 3, 4, 2511, 133.598, 4
8, 8, 3, 4, 2347, 133.598, 4
8, 8, 3, 4, 2436, 133.598, 4
8, 8, 3, 4, 154992, 97.9377, 1
8, 8, 3, 4, 149958, 97.9377, 1
8, 8, 3, 4, 150609, 97.9377, 1
8, 8, 3, 4, 149797, 97.9377, 1
8, 8, 3, 4, 149950, 97.9377, 1
8, 8, 3, 4, 9, 170.238, 2
8, 8, 3, 4, 8, 170.238, 2
8, 8, 3, 4, 9, 170.238, 2
8, 8, 3, 4, 9, 170.238, 2
8, 8, 3, 4, 8, 170.238, 2
8, 8, 3, 4, 19, 170.238, 3
8, 8, 3, 4, 20, 170.238, 3
8, 8, 3, 4, 18, 170.238, 3
8, 8, 3, 4, 18, 170.238, 3
8, 8, 3, 4, 18, 170.238, 3
8, 8, 3, 4, 6865, 123.997, 4
8, 8, 3, 4, 6708, 123.997, 4
8, 8, 3, 4, 3777, 123.997, 4
8, 8, 3, 4, 5596, 123.997, 4
8, 8, 3, 4, 7471, 123.997, 4
9, 9, 3, 4, 402560, 93.9286, 1
9, 9, 3, 4, 398378, 93.9286, 1
9, 9, 3, 4, 398489, 93.9286, 1
9, 9, 3, 4, 400540, 93.9286, 1
9, 9, 3, 4, 400424, 93.9286, 1
9, 9, 3, 4, 10, 147.378, 2
9, 9, 3, 4, 10, 147.378, 2
9, 9, 3, 4, 10, 147.378, 2
9, 9, 3, 4, 10, 147.378, 2
9, 9, 3, 4, 10, 147.378, 2
9, 9, 3, 4, 17, 147.378, 3
9, 9, 3, 4, 18, 147.378, 3
9, 9, 3, 4, 15, 147.378, 3
9, 9, 3, 4, 15, 147.378, 3
9, 9, 3, 4, 15, 147.378, 3
9, 9, 3, 4, 2126, 128.766, 4
9, 9, 3, 4, 2154, 128.766, 4
9, 9, 3, 4, 2228, 128.766, 4
9, 9, 3, 4, 2246, 128.766, 4
9, 9, 3, 4, 2157, 128.766, 4
9, 9, 3, 4, 397657, 92.375, 1
9, 9, 3, 4, 398093, 92.375, 1
9, 9, 3, 4, 400034, 92.375, 1
9, 9, 3, 4, 400292, 92.375, 1
9, 9, 3, 4, 398077, 92.375, 1
9, 9, 3, 4, 13, 136.712, 2
9, 9, 3, 4, 12, 136.712, 2
9, 9, 3, 4, 12, 136.712, 2
9, 9, 3, 4, 12, 136.712, 2
9, 9, 3, 4, 13, 136.712, 2
9, 9, 3, 4, 20, 136.712, 3
9, 9, 3, 4, 20, 136.712, 3
9, 9, 3, 4, 19, 136.712, 3
9, 9, 3, 4, 20, 136.712, 3
9, 9, 3, 4, 19, 136.712, 3
9, 9, 3, 4, 3358, 121.36, 4
9, 9, 3, 4, 7097, 121.36, 4
9, 9, 3, 4, 5461, 121.36, 4
9, 9, 3, 4, 5106, 121.36, 4
9, 9, 3, 4, 2746, 121.36, 4
9, 9, 3, 4, 403394, 86.8415, 1
9, 9, 3, 4, 397903, 86.8415, 1
9, 9, 3, 4, 400955, 86.8415, 1
9, 9, 3, 4, 398562, 86.8415, 1
9, 9, 3, 4, 399394, 86.8415, 1
9, 9, 3, 4, 10, 188.931, 2
9, 9, 3, 4, 10, 188.931, 2
9, 9, 3, 4, 10, 188.931, 2
9, 9, 3, 4, 10, 188.931, 2
9, 9, 3, 4, 9, 188.931, 2
9, 9, 3, 4, 17, 188.931, 3
9, 9, 3, 4, 39, 188.931, 3
9, 9, 3, 4, 15, 188.931, 3
9, 9, 3, 4, 15, 188.931, 3
9, 9, 3, 4, 15, 188.931, 3
9, 9, 3, 4, 2831, 135.064, 4
9, 9, 3, 4, 3620, 135.064, 4
9, 9, 3, 4, 3748, 135.064, 4
9, 9, 3, 4, 3658, 135.064, 4
9, 9, 3, 4, 3612, 135.064, 4
9, 9, 3, 4, 400246, 77.5405, 1
9, 9, 3, 4, 400941, 77.5405, 1
9, 9, 3, 4, 400938, 77.5405, 1
9, 9, 3, 4, 398192, 77.5405, 1
9, 9, 3, 4, 400806, 77.5405, 1
9, 9, 3, 4, 10, 138.446, 2
9, 9, 3, 4, 10, 138.446, 2
9, 9, 3, 4, 10, 138.446, 2
9, 9, 3, 4, 9, 138.446, 2
9, 9, 3, 4, 10, 138.446, 2
9, 9, 3, 4, 16, 138.446, 3
9, 9, 3, 4, 20, 138.446, 3
9, 9, 3, 4, 20, 138.446, 3
9, 9, 3, 4, 20, 138.446, 3
9, 9, 3, 4, 19, 138.446, 3
9, 9, 3, 4, 4726, 115.95, 4
9, 9, 3, 4, 5758, 115.95, 4
9, 9, 3, 4, 9447, 115.95, 4
9, 9, 3, 4, 4223, 115.95, 4
9, 9, 3, 4, 3803, 115.95, 4
9, 9, 3, 4, 398049, 106.415, 1
9, 9, 3, 4, 397977, 106.415, 1
9, 9, 3, 4, 397894, 106.415, 1
9, 9, 3, 4, 400584, 106.415, 1
9, 9, 3, 4, 400643, 106.415, 1
9, 9, 3, 4, 11, 152.936, 2
9, 9, 3, 4, 10, 152.936, 2
9, 9, 3, 4, 10, 152.936, 2
9, 9, 3, 4, 17, 152.936, 2
9, 9, 3, 4, 17, 152.936, 2
9, 9, 3, 4, 27, 152.936, 3
9, 9, 3, 4, 26, 152.936, 3
9, 9, 3, 4, 25, 152.936, 3
9, 9, 3, 4, 19, 152.936, 3
9, 9, 3, 4, 19, 152.936, 3
9, 9, 3, 4, 3127, 112.83, 4
9, 9, 3, 4, 5688, 112.83, 4
9, 9, 3, 4, 6294, 112.83, 4
9, 9, 3, 4, 6866, 112.83, 4
9, 9, 3, 4, 5930, 112.83, 4
9, 9, 3, 4, 403663, 102.341, 1
9, 9, 3, 4, 400616, 102.341, 1
9, 9, 3, 4, 401158, 102.341, 1
9, 9, 3, 4, 398071, 102.341, 1
9, 9, 3, 4, 398548, 102.341, 1
9, 9, 3, 4, 10, 188.438, 2
9, 9, 3, 4, 10, 188.438, 2
9, 9, 3, 4, 10, 188.438, 2
9, 9, 3, 4, 10, 188.438, 2
9, 9, 3, 4, 10, 188.438, 2
9, 9, 3, 4, 17, 188.438, 3
9, 9, 3, 4, 20, 188.438, 3
9, 9, 3, 4, 15, 188.438, 3
9, 9, 3, 4, 15, 188.438, 3
9, 9, 3, 4, 15, 188.438, 3
9, 9, 3, 4, 2255, 152.038, 4
9, 9, 3, 4, 2294, 152.038, 4
9, 9, 3, 4, 3390, 152.038, 4
9, 9, 3, 4, 2928, 152.038, 4
9, 9, 3, 4, 2936, 152.038, 4
9, 9, 3, 4, 402243, 99.9629, 1
9, 9, 3, 4, 397988, 99.9629, 1
9, 9, 3, 4, 400619, 99.9629, 1
9, 9, 3, 4, 400863, 99.9629, 1
9, 9, 3, 4, 400189, 99.9629, 1
9, 9, 3, 4, 11, 149.008, 2
9, 9, 3, 4, 10, 149.008, 2
9, 9, 3, 4, 10, 149.008, 2
9, 9, 3, 4, 23, 149.008, 2
9, 9, 3, 4, 10, 149.008, 2
9, 9, 3, 4, 17, 149.008, 3
9, 9, 3, 4, 18, 149.008, 3
9, 9, 3, 4, 16, 149.008, 3
9, 9, 3, 4, 15, 149.008, 3
9, 9, 3, 4, 16, 149.008, 3
9, 9, 3, 4, 1149, 139.3, 4
9, 9, 3, 4, 1184, 139.3, 4
9, 9, 3, 4, 1101, 139.3, 4
9, 9, 3, 4, 1236, 139.3, 4
9, 9, 3, 4, 1155, 139.3, 4
9, 9, 3, 4, 403166, 83.3428, 1
9, 9, 3, 4, 397883, 83.3428, 1
9, 9, 3, 4, 400283, 83.3428, 1
9, 9, 3, 4, 398477, 83.3428, 1
9, 9, 3, 4, 397593, 83.3428, 1
9, 9, 3, 4, 11, 155.179, 2
9, 9, 3, 4, 9, 155.179, 2
9, 9, 3, 4, 10, 155.179, 2
9, 9, 3, 4, 10, 155.179, 2
9, 9, 3, 4, 10, 155.179, 2
9, 9, 3, 4, 17, 155.179, 3
9, 9, 3, 4, 19, 155.179, 3
9, 9, 3, 4, 17, 155.179, 3
9, 9, 3, 4, 15, 155.179, 3
9, 9, 3, 4, 15, 155.179, 3
9, 9, 3, 4, 2426, 131.026, 4
9, 9, 3, 4, 2456, 131.026, 4
9, 9, 3, 4, 2545, 131.026, 4
9, 9, 3, 4, 2494, 131.026, 4
9, 9, 3, 4, 2507, 131.026, 4
1, 1, 4, 4, 249, 4.12311, 1
1, 1, 4, 4, 277, 4.12311, 1
1, 1, 4, 4, 247, 4.12311, 1
1, 1, 4, 4, 256, 4.12311, 1
1, 1, 4, 4, 448, 4.12311, 1
1, 1, 4, 4, 3, 4.12311, 2
1, 1, 4, 4, 3, 4.12311, 2
1, 1, 4, 4, 3, 4.12311, 2
1, 1, 4, 4, 4, 4.12311, 2
1, 1, 4, 4, 3, 4.12311, 2
1, 1, 4, 4, 23, 4.12311, 3
1, 1, 4, 4, 18, 4.12311, 3
1, 1, 4, 4, 15, 4.12311, 3
1, 1, 4, 4, 12, 4.12311, 3
1, 1, 4, 4, 12, 4.12311, 3
1, 1, 4, 4, 358, 4.12311, 4
1, 1, 4, 4, 366, 4.12311, 4
1, 1, 4, 4, 354, 4.12311, 4
1, 1, 4, 4, 351, 4.12311, 4
1, 1, 4, 4, 353, 4.12311, 4
1, 1, 4, 4, 385, 5.09902, 1
1, 1, 4, 4, 403, 5.09902, 1
1, 1, 4, 4, 382, 5.09902, 1
1, 1, 4, 4, 702, 5.09902, 1
1, 1, 4, 4, 675, 5.09902, 1
1, 1, 4, 4, 4, 5.09902, 2
1, 1, 4, 4, 2, 5.09902, 2
1, 1, 4, 4, 1, 5.09902, 2
1, 1, 4, 4, 2, 5.09902, 2
1, 1, 4, 4, 2, 5.09902, 2
1, 1, 4, 4, 11, 5.09902, 3
1, 1, 4, 4, 9, 5.09902, 3
1, 1, 4, 4, 10, 5.09902, 3
1, 1, 4, 4, 15, 5.09902, 3
1, 1, 4, 4, 16, 5.09902, 3
1, 1, 4, 4, 474, 5.09902, 4
1, 1, 4, 4, 467, 5.09902, 4
1, 1, 4, 4, 474, 5.09902, 4
1, 1, 4, 4, 603, 5.09902, 4
1, 1, 4, 4, 476, 5.09902, 4
1, 1, 4, 4, 524, 2, 1
1, 1, 4, 4, 509, 2, 1
1, 1, 4, 4, 512, 2, 1
1, 1, 4, 4, 516, 2, 1
1, 1, 4, 4, 636, 2, 1
1, 1, 4, 4, 4, 2, 2
1, 1, 4, 4, 3, 2, 2
1, 1, 4, 4, 4, 2, 2
1, 1, 4, 4, 4, 2, 2
1, 1, 4, 4, 5, 2, 2
1, 1, 4, 4, 21, 2, 3
1, 1, 4, 4, 10, 2, 3
1, 1, 4, 4, 10, 2, 3
1, 1, 4, 4, 10, 2, 3
1, 1, 4, 4, 9, 2, 3
1, 1, 4, 4, 303, 2, 4
1, 1, 4, 4, 297, 2, 4
1, 1, 4, 4, 320, 2, 4
1, 1, 4, 4, 300, 2, 4
1, 1, 4, 4, 395, 2, 4
1, 1, 4, 4, 516, 0, 1
1, 1, 4, 4, 510, 0, 1
1, 1, 4, 4, 510, 0, 1
1, 1, 4, 4, 505, 0, 1
1, 1, 4, 4, 527, 0, 1
1, 1, 4, 4, 4, 0, 2
1, 1, 4, 4, 2, 0, 2
1, 1, 4, 4, 2, 0, 2
1, 1, 4, 4, 1, 0, 2
1, 1, 4, 4, 2, 0, 2
1, 1, 4, 4, 11, 0, 3
1, 1, 4, 4, 9, 0, 3
1, 1, 4, 4, 10, 0, 3
1, 1, 4, 4, 10, 0, 3
1, 1, 4, 4, 10, 0, 3
1, 1, 4, 4, 605, 0, 4
1, 1, 4, 4, 601, 0, 4
1, 1, 4, 4, 704, 0, 4
1, 1, 4, 4, 735, 0, 4
1, 1, 4, 4, 503, 0, 4
1, 1, 4, 4, 453, 7.61577, 1
1, 1, 4, 4, 453, 7.61577, 1
1, 1, 4, 4, 456, 7.61577, 1
1, 1, 4, 4, 456, 7.61577, 1
1, 1, 4, 4, 634, 7.61577, 1
1, 1, 4, 4, 6, 7.61577, 2
1, 1, 4, 4, 4, 7.61577, 2
1, 1, 4, 4, 3, 7.61577, 2
1, 1, 4, 4, 2, 7.61577, 2
1, 1, 4, 4, 3, 7.61577, 2
1, 1, 4, 4, 18, 7.61577, 3
1, 1, 4, 4, 15, 7.61577, 3
1, 1, 4, 4, 11, 7.61577, 3
1, 1, 4, 4, 11, 7.61577, 3
1, 1, 4, 4, 11, 7.61577, 3
1, 1, 4, 4, 311, 7.61577, 4
1, 1, 4, 4, 314, 7.61577, 4
1, 1, 4, 4, 308, 7.61577, 4
1, 1, 4, 4, 310, 7.61577, 4
1, 1, 4, 4, 269, 7.61577, 4
1, 1, 4, 4, 321, 2.23607, 1
1, 1, 4, 4, 314, 2.23607, 1
1, 1, 4, 4, 320, 2.23607, 1
1, 1, 4, 4, 316, 2.23607, 1
1, 1, 4, 4, 315, 2.23607, 1
1, 1, 4, 4, 2, 2.23607, 2
1, 1, 4, 4, 4, 2.23607, 2
1, 1, 4, 4, 2, 2.23607, 2
1, 1, 4, 4, 2, 2.23607, 2
1, 1, 4, 4, 3, 2.23607, 2
1, 1, 4, 4, 11, 2.23607, 3
1, 1, 4, 4, 10, 2.23607, 3
1, 1, 4, 4, 10, 2.23607, 3
1, 1, 4, 4, 10, 2.23607, 3
1, 1, 4, 4, 10, 2.23607, 3
1, 1, 4, 4, 297, 2.23607, 4
1, 1, 4, 4, 295, 2.23607, 4
1, 1, 4, 4, 293, 2.23607, 4
1, 1, 4, 4, 295, 2.23607, 4
1, 1, 4, 4, 308, 2.23607, 4
1, 1, 4, 4, 321, 1.41421, 1
1, 1, 4, 4, 321, 1.41421, 1
1, 1, 4, 4, 770, 1.41421, 1
1, 1, 4, 4, 1136, 1.41421, 1
1, 1, 4, 4, 637, 1.41421, 1
1, 1, 4, 4, 3, 1.41421, 2
1, 1, 4, 4, 3, 1.41421, 2
1, 1, 4, 4, 4, 1.41421, 2
1, 1, 4, 4, 4, 1.41421, 2
1, 1, 4, 4, 4, 1.41421, 2
1, 1, 4, 4, 19, 1.41421, 3
1, 1, 4, 4, 17, 1.41421, 3
1, 1, 4, 4, 15, 1.41421, 3
1, 1, 4, 4, 15, 1.41421, 3
1, 1, 4, 4, 15, 1.41421, 3
1, 1, 4, 4, 523, 1.41421, 4
1, 1, 4, 4, 319, 1.41421, 4
1, 1, 4, 4, 312, 1.41421, 4
1, 1, 4, 4, 313, 1.41421, 4
1, 1, 4, 4, 316, 1.41421, 4
1, 1, 4, 4, 315, 11.3137, 1
1, 1, 4, 4, 318, 11.3137, 1
1, 1, 4, 4, 316, 11.3137, 1
1, 1, 4, 4, 312, 11.3137, 1
1, 1, 4, 4, 316, 11.3137, 1
1, 1, 4, 4, 3, 11.7727, 2
1, 1, 4, 4, 3, 11.7727, 2
1, 1, 4, 4, 2, 11.7727, 2
1, 1, 4, 4, 3, 11.7727, 2
1, 1, 4, 4, 3, 11.7727, 2
1, 1, 4, 4, 13, 11.7727, 3
1, 1, 4, 4, 16, 11.7727, 3
1, 1, 4, 4, 15, 11.7727, 3
1, 1, 4, 4, 11, 11.7727, 3
1, 1, 4, 4, 11, 11.7727, 3
1, 1, 4, 4, 576, 11.3137, 4
1, 1, 4, 4, 889, 11.3137, 4
1, 1, 4, 4, 886, 11.3137, 4
1, 1, 4, 4, 887, 11.3137, 4
1, 1, 4, 4, 1137, 11.3137, 4
2, 2, 4, 4, 2526, 3.65028, 1
2, 2, 4, 4, 2462, 3.65028, 1
2, 2, 4, 4, 1743, 3.65028, 1
2, 2, 4, 4, 963, 3.65028, 1
2, 2, 4, 4, 958, 3.65028, 1
2, 2, 4, 4, 3, 4.41421, 2
2, 2, 4, 4, 2, 4.41421, 2
2, 2, 4, 4, 2, 4.41421, 2
2, 2, 4, 4, 2, 4.41421, 2
2, 2, 4, 4, 2, 4.41421, 2
2, 2, 4, 4, 10, 4.41421, 3
2, 2, 4, 4, 9, 4.41421, 3
2, 2, 4, 4, 8, 4.41421, 3
2, 2, 4, 4, 8, 4.41421, 3
2, 2, 4, 4, 9, 4.41421, 3
2, 2, 4, 4, 853, 3.65028, 4
2, 2, 4, 4, 853, 3.65028, 4
2, 2, 4, 4, 854, 3.65028, 4
2, 2, 4, 4, 1342, 3.65028, 4
2, 2, 4, 4, 1456, 3.65028, 4
2, 2, 4, 4, 2399, 7.63441, 1
2, 2, 4, 4, 2334, 7.63441, 1
2, 2, 4, 4, 2492, 7.63441, 1
2, 2, 4, 4, 2344, 7.63441, 1
2, 2, 4, 4, 2387, 7.63441, 1
2, 2, 4, 4, 7, 9.39835, 2
2, 2, 4, 4, 5, 9.39835, 2
2, 2, 4, 4, 5, 9.39835, 2
2, 2, 4, 4, 6, 9.39835, 2
2, 2, 4, 4, 4, 9.39835, 2
2, 2, 4, 4, 13, 9.39835, 3
2, 2, 4, 4, 11, 9.39835, 3
2, 2, 4, 4, 12, 9.39835, 3
2, 2, 4, 4, 11, 9.39835, 3
2, 2, 4, 4, 12, 9.39835, 3
2, 2, 4, 4, 525, 7.63441, 4
2, 2, 4, 4, 828, 7.63441, 4
2, 2, 4, 4, 886, 7.63441, 4
2, 2, 4, 4, 867, 7.63441, 4
2, 2, 4, 4, 838, 7.63441, 4
2, 2, 4, 4, 1442, 6.39835, 1
2, 2, 4, 4, 1458, 6.39835, 1
2, 2, 4, 4, 1465, 6.39835, 1
2, 2, 4, 4, 1895, 6.39835, 1
2, 2, 4, 4, 2319, 6.39835, 1
2, 2, 4, 4, 6, 7.32456, 2
2, 2, 4, 4, 6, 7.32456, 2
2, 2, 4, 4, 5, 7.32456, 2
2, 2, 4, 4, 5, 7.32456, 2
2, 2, 4, 4, 5, 7.32456, 2
2, 2, 4, 4, 19, 7.32456, 3
2, 2, 4, 4, 17, 7.32456, 3
2, 2, 4, 4, 18, 7.32456, 3
2, 2, 4, 4, 12, 7.32456, 3
2, 2, 4, 4, 11, 7.32456, 3
2, 2, 4, 4, 689, 6.39835, 4
2, 2, 4, 4, 683, 6.39835, 4
2, 2, 4, 4, 684, 6.39835, 4
2, 2, 4, 4, 712, 6.39835, 4
2, 2, 4, 4, 655, 6.39835, 4
2, 2, 4, 4, 1476, 11.5952, 1
2, 2, 4, 4, 1284, 11.5952, 1
2, 2, 4, 4, 1285, 11.5952, 1
2, 2, 4, 4, 1333, 11.5952, 1
2, 2, 4, 4, 1799, 11.5952, 1
2, 2, 4, 4, 5, 13.3031, 2
2, 2, 4, 4, 3, 13.3031, 2
2, 2, 4, 4, 4, 13.3031, 2
2, 2, 4, 4, 4, 13.3031, 2
2, 2, 4, 4, 3, 13.3031, 2
2, 2, 4, 4, 13, 13.3031, 3
2, 2, 4, 4, 12, 13.3031, 3
2, 2, 4, 4, 11, 13.3031, 3
2, 2, 4, 4, 11, 13.3031, 3
2, 2, 4, 4, 12, 13.3031, 3
2, 2, 4, 4, 536, 12.5712, 4
2, 2, 4, 4, 530, 12.5712, 4
2, 2, 4, 4, 527, 12.5712, 4
2, 2, 4, 4, 556, 12.5712, 4
2, 2, 4, 4, 528, 12.5712, 4
2, 2, 4, 4, 2033, 3.82843, 1
2, 2, 4, 4, 1851, 3.82843, 1
2, 2, 4, 4, 960, 3.82843, 1
2, 2, 4, 4, 957, 3.82843, 1
2, 2, 4, 4, 972, 3.82843, 1
2, 2, 4, 4, 4, 3.82843, 2
2, 2, 4, 4, 6, 3.82843, 2
2, 2, 4, 4, 5, 3.82843, 2
2, 2, 4, 4, 6, 3.82843, 2
2, 2, 4, 4, 5, 3.82843, 2
2, 2, 4, 4, 19, 3.82843, 3
2, 2, 4, 4, 14, 3.82843, 3
2, 2, 4, 4, 14, 3.82843, 3
2, 2, 4, 4, 14, 3.82843, 3
2, 2, 4, 4, 14, 3.82843, 3
2, 2, 4, 4, 871, 3.82843, 4
2, 2, 4, 4, 873, 3.82843, 4
2, 2, 4, 4, 868, 3.82843, 4
2, 2, 4, 4, 869, 3.82843, 4
2, 2, 4, 4, 890, 3.82843, 4
2, 2, 4, 4, 1376, 22.6407, 1
2, 2, 4, 4, 1204, 22.6407, 1
2, 2, 4, 4, 1202, 22.6407, 1
2, 2, 4, 4, 1204, 22.6407, 1
2, 2, 4, 4, 1208, 22.6407, 1
2, 2, 4, 4, 5, 27.7382, 2
2, 2, 4, 4, 4, 27.7382, 2
2, 2, 4, 4, 4, 27.7382, 2
2, 2, 4, 4, 4, 27.7382, 2
2, 2, 4, 4, 4, 27.7382, 2
2, 2, 4, 4, 15, 27.7382, 3
2, 2, 4, 4, 13, 27.7382, 3
2, 2, 4, 4, 14, 27.7382, 3
2, 2, 4, 4, 16, 27.7382, 3
2, 2, 4, 4, 17, 27.7382, 3
2, 2, 4, 4, 645, 22.6407, 4
2, 2, 4, 4, 598, 22.6407, 4
2, 2, 4, 4, 440, 22.6407, 4
2, 2, 4, 4, 454, 22.6407, 4
2, 2, 4, 4, 474, 22.6407, 4
2, 2, 4, 4, 938, 2, 1
2, 2, 4, 4, 940, 2, 1
2, 2, 4, 4, 930, 2, 1
2, 2, 4, 4, 941, 2, 1
2, 2, 4, 4, 894, 2, 1
2, 2, 4, 4, 3, 2, 2
2, 2, 4, 4, 2, 2, 2
2, 2, 4, 4, 3, 2, 2
2, 2, 4, 4, 2, 2, 2
2, 2, 4, 4, 2, 2, 2
2, 2, 4, 4, 14, 2, 3
2, 2, 4, 4, 14, 2, 3
2, 2, 4, 4, 8, 2, 3
2, 2, 4, 4, 9, 2, 3
2, 2, 4, 4, 9, 2, 3
2, 2, 4, 4, 323, 2, 4
2, 2, 4, 4, 642, 2, 4
2, 2, 4, 4, 642, 2, 4
2, 2, 4, 4, 642, 2, 4
2, 2, 4, 4, 636, 2, 4
2, 2, 4, 4, 1347, 22.1644, 1
2, 2, 4, 4, 1336, 22.1644, 1
2, 2, 4, 4, 1347, 22.1644, 1
2, 2, 4, 4, 1346, 22.1644, 1
2, 2, 4, 4, 1351, 22.1644, 1
2, 2, 4, 4, 10, 28.336, 2
2, 2, 4, 4, 7, 28.336, 2
2, 2, 4, 4, 8, 28.336, 2
2, 2, 4, 4, 7, 28.336, 2
2, 2, 4, 4, 8, 28.336, 2
2, 2, 4, 4, 26, 28.336, 3
2, 2, 4, 4, 23, 28.336, 3
2, 2, 4, 4, 22, 28.336, 3
2, 2, 4, 4, 24, 28.336, 3
2, 2, 4, 4, 26, 28.336, 3
2, 2, 4, 4, 2286, 22.1644, 4
2, 2, 4, 4, 2270, 22.1644, 4
2, 2, 4, 4, 1548, 22.1644, 4
2, 2, 4, 4, 1434, 22.1644, 4
2, 2, 4, 4, 1349, 22.1644, 4
3, 3, 4, 4, 2466, 14.8668, 1
3, 3, 4, 4, 2440, 14.8668, 1
3, 3, 4, 4, 2457, 14.8668, 1
3, 3, 4, 4, 2463, 14.8668, 1
3, 3, 4, 4, 2435, 14.8668, 1
3, 3, 4, 4, 4, 23.6678, 2
3, 3, 4, 4, 4, 23.6678, 2
3, 3, 4, 4, 4, 23.6678, 2
3, 3, 4, 4, 4, 23.6678, 2
3, 3, 4, 4, 4, 23.6678, 2
3, 3, 4, 4, 14, 23.6678, 3
3, 3, 4, 4, 13, 23.6678, 3
3, 3, 4, 4, 12, 23.6678, 3
3, 3, 4, 4, 13, 23.6678, 3
3, 3, 4, 4, 13, 23.6678, 3
3, 3, 4, 4, 1418, 18.7121, 4
3, 3, 4, 4, 1407, 18.7121, 4
3, 3, 4, 4, 1511, 18.7121, 4
3, 3, 4, 4, 1409, 18.7121, 4
3, 3, 4, 4, 1402, 18.7121, 4
3, 3, 4, 4, 2374, -1, 1
3, 3, 4, 4, 1589, -1, 1
3, 3, 4, 4, 1366, -1, 1
3, 3, 4, 4, 1402, -1, 1
3, 3, 4, 4, 1281, -1, 1
3, 3, 4, 4, 5, -1, 2
3, 3, 4, 4, 4, -1, 2
3, 3, 4, 4, 4, -1, 2
3, 3, 4, 4, 4, -1, 2
3, 3, 4, 4, 6, -1, 2
3, 3, 4, 4, 11, -1, 3
3, 3, 4, 4, 10, -1, 3
3, 3, 4, 4, 10, -1, 3
3, 3, 4, 4, 10, -1, 3
3, 3, 4, 4, 23, -1, 3
3, 3, 4, 4, 2084, 27.3836, 4
3, 3, 4, 4, 1487, 27.3836, 4
3, 3, 4, 4, 1291, 27.3836, 4
3, 3, 4, 4, 1281, 27.3836, 4
