Codigo de caso,Cantidad de gimnasios,Cantidad de paradas,Capacidad de la mochila,Tiempo,Distancia del camino,Cantidad de cambios
1, 1, 100, 20, 18, 39.2324, 2
1, 1, 100, 20, 20, 39.2324, 2
1, 1, 100, 20, 7, 39.2324, 2
1, 1, 100, 20, 6, 39.2324, 2
1, 1, 100, 20, 6, 39.2324, 2
1, 1, 100, 20, 7, 39.2324, 2
1, 1, 100, 20, 12, 39.2324, 2
1, 1, 100, 20, 9, 39.2324, 2
1, 1, 100, 20, 8, 39.2324, 2
1, 1, 100, 20, 7, 39.2324, 2
1, 1, 100, 20, 7, 39.2324, 2
1, 1, 100, 20, 10, 39.2324, 2
1, 1, 100, 20, 9, 39.2324, 2
1, 1, 100, 20, 7, 39.2324, 2
1, 1, 100, 20, 9, 39.2324, 2
1, 1, 100, 20, 8, 39.2324, 2
1, 1, 100, 20, 8, 39.2324, 2
1, 1, 100, 20, 7, 39.2324, 2
1, 1, 100, 20, 21, 39.2324, 2
1, 1, 100, 20, 19, 39.2324, 2
1, 1, 100, 20, 8, 39.2324, 2
1, 1, 100, 20, 8, 39.2324, 2
1, 1, 100, 20, 21, 39.2324, 2
1, 1, 100, 20, 6, 39.2324, 2
1, 1, 100, 20, 19, 39.2324, 2
1, 1, 100, 20, 6, 39.2324, 2
1, 1, 100, 20, 7, 39.2324, 2
1, 1, 100, 20, 12, 39.2324, 2
1, 1, 100, 20, 8, 39.2324, 2
1, 1, 100, 20, 7, 39.2324, 2
1, 1, 100, 20, 7, 39.2324, 2
1, 1, 100, 20, 7, 39.2324, 2
1, 1, 100, 20, 15, 39.2324, 2
1, 1, 100, 20, 8, 39.2324, 2
1, 1, 100, 20, 10, 39.2324, 2
1, 1, 100, 20, 8, 39.2324, 2
1, 1, 100, 20, 9, 39.2324, 2
1, 1, 100, 20, 9, 39.2324, 2
1, 1, 100, 20, 7, 39.2324, 2
1, 1, 100, 20, 6, 39.2324, 2
1, 1, 100, 20, 12, 39.2324, 2
1, 1, 100, 20, 10, 39.2324, 2
1, 1, 100, 20, 6, 39.2324, 2
1, 1, 100, 20, 12, 39.2324, 2
1, 1, 100, 20, 8, 39.2324, 2
1, 1, 100, 20, 9, 39.2324, 2
1, 1, 100, 20, 16, 39.2324, 2
1, 1, 100, 20, 11, 39.2324, 2
1, 1, 100, 20, 7, 39.2324, 2
1, 1, 100, 20, 7, 39.2324, 2
1, 1, 100, 20, 8, 39.2324, 2
1, 1, 100, 20, 13, 39.2324, 2
1, 1, 100, 20, 13, 39.2324, 2
1, 1, 100, 20, 7, 39.2324, 2
1, 1, 100, 20, 7, 39.2324, 2
1, 1, 100, 20, 22, 39.2324, 2
1, 1, 100, 20, 11, 39.2324, 2
1, 1, 100, 20, 9, 39.2324, 2
1, 1, 100, 20, 12, 39.2324, 2
1, 1, 100, 20, 8, 39.2324, 2
1, 1, 100, 20, 13, 39.2324, 2
1, 1, 100, 20, 8, 39.2324, 2
1, 1, 100, 20, 8, 39.2324, 2
1, 1, 100, 20, 7, 39.2324, 2
1, 1, 100, 20, 15, 39.2324, 2
1, 1, 100, 20, 8, 39.2324, 2
1, 1, 100, 20, 8, 39.2324, 2
1, 1, 100, 20, 18, 39.2324, 2
1, 1, 100, 20, 19, 39.2324, 2
1, 1, 100, 20, 14, 39.2324, 2
1, 1, 100, 20, 10, 39.2324, 2
1, 1, 100, 20, 6, 39.2324, 2
1, 1, 100, 20, 9, 39.2324, 2
1, 1, 100, 20, 10, 39.2324, 2
1, 1, 100, 20, 9, 39.2324, 2
1, 1, 100, 20, 49, 39.2324, 2
1, 1, 100, 20, 10, 39.2324, 2
1, 1, 100, 20, 6, 39.2324, 2
1, 1, 100, 20, 7, 39.2324, 2
1, 1, 100, 20, 14, 39.2324, 2
101, 101, 100, 20, 4382, -1, 2
101, 101, 100, 20, 4693, -1, 2
101, 101, 100, 20, 5326, -1, 2
101, 101, 100, 20, 4956, -1, 2
101, 101, 100, 20, 4923, -1, 2
101, 101, 100, 20, 4613, -1, 2
101, 101, 100, 20, 5180, -1, 2
101, 101, 100, 20, 4612, -1, 2
101, 101, 100, 20, 4736, -1, 2
101, 101, 100, 20, 4519, -1, 2
101, 101, 100, 20, 4355, -1, 2
101, 101, 100, 20, 5449, -1, 2
101, 101, 100, 20, 4410, -1, 2
101, 101, 100, 20, 4807, -1, 2
101, 101, 100, 20, 4433, -1, 2
101, 101, 100, 20, 4392, -1, 2
101, 101, 100, 20, 4401, -1, 2
101, 101, 100, 20, 4385, -1, 2
101, 101, 100, 20, 5328, -1, 2
101, 101, 100, 20, 5692, -1, 2
101, 101, 100, 20, 4769, -1, 2
101, 101, 100, 20, 4417, -1, 2
101, 101, 100, 20, 5973, -1, 2
101, 101, 100, 20, 4417, -1, 2
101, 101, 100, 20, 4738, -1, 2
101, 101, 100, 20, 4450, -1, 2
101, 101, 100, 20, 4714, -1, 2
101, 101, 100, 20, 5338, -1, 2
101, 101, 100, 20, 4732, -1, 2
101, 101, 100, 20, 4411, -1, 2
101, 101, 100, 20, 4409, -1, 2
101, 101, 100, 20, 4510, -1, 2
101, 101, 100, 20, 5890, -1, 2
101, 101, 100, 20, 4443, -1, 2
101, 101, 100, 20, 4385, -1, 2
101, 101, 100, 20, 4531, -1, 2
101, 101, 100, 20, 4435, -1, 2
101, 101, 100, 20, 4464, -1, 2
101, 101, 100, 20, 4360, -1, 2
101, 101, 100, 20, 4385, -1, 2
101, 101, 100, 20, 4648, -1, 2
101, 101, 100, 20, 4428, -1, 2
101, 101, 100, 20, 4355, -1, 2
101, 101, 100, 20, 4439, -1, 2
101, 101, 100, 20, 4413, -1, 2
101, 101, 100, 20, 4384, -1, 2
101, 101, 100, 20, 4595, -1, 2
101, 101, 100, 20, 4376, -1, 2
101, 101, 100, 20, 5766, -1, 2
101, 101, 100, 20, 5300, -1, 2
101, 101, 100, 20, 4405, -1, 2
101, 101, 100, 20, 5292, -1, 2
101, 101, 100, 20, 5485, -1, 2
101, 101, 100, 20, 4433, -1, 2
101, 101, 100, 20, 4945, -1, 2
101, 101, 100, 20, 4394, -1, 2
101, 101, 100, 20, 5013, -1, 2
101, 101, 100, 20, 4575, -1, 2
101, 101, 100, 20, 4918, -1, 2
101, 101, 100, 20, 4819, -1, 2
101, 101, 100, 20, 4370, -1, 2
101, 101, 100, 20, 4622, -1, 2
101, 101, 100, 20, 5911, -1, 2
101, 101, 100, 20, 5452, -1, 2
101, 101, 100, 20, 8717, -1, 2
101, 101, 100, 20, 4605, -1, 2
101, 101, 100, 20, 4389, -1, 2
101, 101, 100, 20, 4452, -1, 2
101, 101, 100, 20, 4365, -1, 2
101, 101, 100, 20, 4444, -1, 2
101, 101, 100, 20, 4381, -1, 2
101, 101, 100, 20, 5576, -1, 2
101, 101, 100, 20, 5715, -1, 2
101, 101, 100, 20, 4434, -1, 2
101, 101, 100, 20, 4638, -1, 2
101, 101, 100, 20, 4639, -1, 2
101, 101, 100, 20, 4370, -1, 2
101, 101, 100, 20, 4395, -1, 2
101, 101, 100, 20, 4547, -1, 2
101, 101, 100, 20, 4400, -1, 2
201, 201, 100, 20, 13616, 27665.1, 2
201, 201, 100, 20, 13467, 27665.1, 2
201, 201, 100, 20, 14144, 27665.1, 2
201, 201, 100, 20, 16123, 27665.1, 2
201, 201, 100, 20, 14102, 27665.1, 2
201, 201, 100, 20, 13989, 27665.1, 2
201, 201, 100, 20, 14115, 27665.1, 2
201, 201, 100, 20, 14391, 27665.1, 2
201, 201, 100, 20, 14056, 27665.1, 2
201, 201, 100, 20, 13408, 27665.1, 2
201, 201, 100, 20, 14082, 27665.1, 2
201, 201, 100, 20, 14112, 27665.1, 2
201, 201, 100, 20, 13989, 27665.1, 2
201, 201, 100, 20, 14034, 27665.1, 2
201, 201, 100, 20, 14003, 27665.1, 2
201, 201, 100, 20, 17044, 27665.1, 2
201, 201, 100, 20, 15476, 27665.1, 2
201, 201, 100, 20, 16401, 27665.1, 2
201, 201, 100, 20, 13313, 27665.1, 2
201, 201, 100, 20, 14071, 27665.1, 2
201, 201, 100, 20, 16262, 27665.1, 2
201, 201, 100, 20, 14239, 27665.1, 2
201, 201, 100, 20, 13745, 27665.1, 2
201, 201, 100, 20, 13947, 27665.1, 2
201, 201, 100, 20, 14172, 27665.1, 2
201, 201, 100, 20, 14395, 27665.1, 2
201, 201, 100, 20, 14243, 27665.1, 2
201, 201, 100, 20, 13612, 27665.1, 2
201, 201, 100, 20, 13255, 27665.1, 2
201, 201, 100, 20, 13332, 27665.1, 2
201, 201, 100, 20, 14184, 27665.1, 2
201, 201, 100, 20, 14188, 27665.1, 2
201, 201, 100, 20, 14176, 27665.1, 2
201, 201, 100, 20, 14171, 27665.1, 2
201, 201, 100, 20, 13876, 27665.1, 2
201, 201, 100, 20, 14852, 27665.1, 2
201, 201, 100, 20, 13566, 27665.1, 2
201, 201, 100, 20, 14340, 27665.1, 2
201, 201, 100, 20, 14463, 27665.1, 2
201, 201, 100, 20, 13844, 27665.1, 2
201, 201, 100, 20, 13200, 27665.1, 2
201, 201, 100, 20, 13340, 27665.1, 2
201, 201, 100, 20, 13665, 27665.1, 2
201, 201, 100, 20, 13599, 27665.1, 2
201, 201, 100, 20, 18580, 27665.1, 2
201, 201, 100, 20, 13481, 27665.1, 2
201, 201, 100, 20, 14003, 27665.1, 2
201, 201, 100, 20, 14119, 27665.1, 2
201, 201, 100, 20, 13328, 27665.1, 2
201, 201, 100, 20, 13339, 27665.1, 2
201, 201, 100, 20, 18075, 27665.1, 2
201, 201, 100, 20, 13773, 27665.1, 2
201, 201, 100, 20, 14102, 27665.1, 2
201, 201, 100, 20, 14115, 27665.1, 2
201, 201, 100, 20, 15315, 27665.1, 2
201, 201, 100, 20, 13315, 27665.1, 2
201, 201, 100, 20, 14107, 27665.1, 2
201, 201, 100, 20, 13931, 27665.1, 2
201, 201, 100, 20, 14140, 27665.1, 2
201, 201, 100, 20, 14527, 27665.1, 2
201, 201, 100, 20, 13327, 27665.1, 2
201, 201, 100, 20, 13513, 27665.1, 2
201, 201, 100, 20, 13812, 27665.1, 2
201, 201, 100, 20, 13990, 27665.1, 2
201, 201, 100, 20, 15024, 27665.1, 2
201, 201, 100, 20, 13445, 27665.1, 2
201, 201, 100, 20, 13839, 27665.1, 2
201, 201, 100, 20, 13290, 27665.1, 2
201, 201, 100, 20, 16096, 27665.1, 2
201, 201, 100, 20, 15211, 27665.1, 2
201, 201, 100, 20, 15041, 27665.1, 2
201, 201, 100, 20, 13383, 27665.1, 2
201, 201, 100, 20, 15407, 27665.1, 2
201, 201, 100, 20, 13897, 27665.1, 2
201, 201, 100, 20, 13940, 27665.1, 2
201, 201, 100, 20, 13966, 27665.1, 2
201, 201, 100, 20, 14279, 27665.1, 2
201, 201, 100, 20, 13743, 27665.1, 2
201, 201, 100, 20, 14279, 27665.1, 2
201, 201, 100, 20, 15820, 27665.1, 2
16592, 301, 100, 20, 0, -1, 2
16592, 301, 100, 20, 0, -1, 2
16592, 301, 100, 20, 0, -1, 2
16592, 301, 100, 20, 0, -1, 2
16592, 301, 100, 20, 1, -1, 2
16592, 301, 100, 20, 0, -1, 2
16592, 301, 100, 20, 1, -1, 2
16592, 301, 100, 20, 1, -1, 2
16592, 301, 100, 20, 1, -1, 2
16592, 301, 100, 20, 0, -1, 2
16592, 301, 100, 20, 0, -1, 2
16592, 301, 100, 20, 0, -1, 2
16592, 301, 100, 20, 0, -1, 2
16592, 301, 100, 20, 1, -1, 2
16592, 301, 100, 20, 0, -1, 2
16592, 301, 100, 20, 0, -1, 2
16592, 301, 100, 20, 0, -1, 2
16592, 301, 100, 20, 0, -1, 2
16592, 301, 100, 20, 0, -1, 2
16592, 301, 100, 20, 0, -1, 2
16592, 301, 100, 20, 0, -1, 2
16592, 301, 100, 20, 0, -1, 2
16592, 301, 100, 20, 0, -1, 2
16592, 301, 100, 20, 0, -1, 2
16592, 301, 100, 20, 0, -1, 2
16592, 301, 100, 20, 0, -1, 2
16592, 301, 100, 20, 0, -1, 2
